Tourist Attraction,Name,Rating,Date and criteria,Title,Review
,,,,,"Dear thaumaturgy,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Ranjeet and our fitness facilities. We are glad that you have thoroughly enjoyed your experience.

Thank you for using our facilties !

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
,,,,,"Dear thaumaturgy,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Ranjeet and our fitness facilities. We are glad that you have thoroughly enjoyed your experience.

Thank you for using our facilties !

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
,,,,,Excellent coordination and subsequent guidence in order to diet and workout. Ranjeet the trainer has a good skill set as per my understanding and  he is also very much helpful
,,,,,"Dear RBanerjee_02,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Ranjeet and our fitness facilities. We are glad that you have thoroughly enjoyed your experience.

Thank you for using our Spa BY JW !

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
,,,,,"Dear RBanerjee_02,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Ranjeet and our fitness facilities. We are glad that you have thoroughly enjoyed your experience.

Thank you for using our Spa BY JW !

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
Spa_by_JW,Gordon Walker,5.0 of 5 bubbles,Mar 2022 • Solo,Excellent service,Great Experience  at  the Pool.Good service by pool  life guards.Mr Jitesh Manjarekar Also service of food was excellent.
Spa_by_JW,Vinaya J,5.0 of 5 bubbles,Feb 2022,Excellent gym training at JW,"Dear Gorden1234563,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Jitesh .  We are glad that you have thoroughly enjoyed your experience.

Thank you for using our facilities !

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa
"
Spa_by_JW,KT Patel,5.0 of 5 bubbles,Feb 2022 • Friends,Gym training at jw Marriott,"Dear Gorden1234563,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Jitesh .  We are glad that you have thoroughly enjoyed your experience.

Thank you for using our facilities !

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa
"
Spa_by_JW,Vinaya J,5.0 of 5 bubbles,Jan 2022 • Friends,Excellent Hospitality and Ambience,"One month ago I started exercising with Ranjeet as my trainer. Not having exercised for a long time I was apprehensive but when I met and got to know Ranjeet I knew that He was the perfect coach for me. He is professional yet kind, patient and understanding. His encouragement has given me the confidence that I needed to start this. After one short month I am pleased with my progress and feel assured that with his continued training and encouragement I would continue getting good results and attain my goal."
Spa_by_JW,Amrit Bajpai,5.0 of 5 bubbles,Jan 2022,Rejuvenating spa experience!,"Dear Ktpatel11,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Ranjeet and our fitness facilities. We are glad that you have thoroughly enjoyed your experience.

Thank you for using our Spa BY JW !

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
Spa_by_JW,Vinaya J,5.0 of 5 bubbles,Jan 2022 • Solo,Amazing experience at SPA JWMarriott,"Dear Ktpatel11,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Ranjeet and our fitness facilities. We are glad that you have thoroughly enjoyed your experience.

Thank you for using our Spa BY JW !

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
Spa_by_JW,Farjad Siddiqui,5.0 of 5 bubbles,Jan 2022 • Solo,"Beautiful, relaxing one of the best massages","I visited this place in feb and i was very pleased with the services there. The property had a fabulous gym and most importantly the trainer there, mr ranjeet was very kind and helpful. He helped me a lot in the gym during my stay there, and personally gave his time to teach me a lot of exercises. I enjoyed my stay there and hope to visit again any time soon."
Spa_by_JW,Vinaya J,5.0 of 5 bubbles,Jan 2022 • Business,Amazing Spa Treatments,"Dear Amrit761,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Ranjeet and our fitness facilities. We are glad that you have thoroughly enjoyed your experience.

Thank you for using our Spa BY JW !

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
Spa_by_JW,Hazel,5.0 of 5 bubbles,Jan 2022 • Solo,WOW!,"Dear Amrit761,

Greetings from Spa By JW at the JW Marriott Hotel Mumbai Sahar !

We thank you for your positive and wonderful comment about Ranjeet and our fitness facilities. We are glad that you have thoroughly enjoyed your experience.

Thank you for using our Spa BY JW !

Look forward to welcoming you again !

Warm Regards
Vinaya Jadhav
Director Of Spa"
Spa_by_JW,Vinaya J,5.0 of 5 bubbles,Dec 2021 • Solo,Wonderful spa experience,"I had an excellent experience at the JW Marriott Sahar property. The rooms, Food and ambience is Outstanding. The hospitality is also very good. Special mention to Dorji who made me feel comfortable and giving me good respect."
